"V1" "V2"
"1" -0.0367999353312195 -0.409668004996974
"2" 0.100512138210846 0.857833068522888
"3" 0.79145180846001 -0.598717062448406
"4" 1.01599945769661 0.222775000203436
"5" -0.245157194411352 0.303689951979683
"6" 0.912726910325454 -0.00574715512892993
"7" -0.0577969960826099 -0.16693138114531
"8" -0.0107192725191374 1.28290859814831
"9" -0.0702597997602183 -0.13436053007012
"10" 0.862276641054439 -0.140165633164485
"11" -0.133498177561445 1.15010731082446
"12" -0.731159053815603 0.0682868284024437
"13" -0.46185707378417 0.67606086137167
"14" -0.0814396411860817 0.644800627795564
"15" -1.05077987475641 -0.0465304918458572
"16" 0.800301088860264 0.125071005751562
"17" 0.259480330347728 0.535021919493531
"18" 1.10140988453126 -0.278946889210812
"19" -0.361997910111859 -0.831061558936162
"20" 0.66525017200884 -0.456461333809768
"21" 0.0829572685292567 0.903105945495113
"22" -0.414569367048155 -0.51086546314768
"23" 0.113997939744406 -0.0574586932077806
"24" 0.949653321105066 0.222407842542445
"25" -0.193208962923986 -1.10538813050129
"26" 0.347904816284466 0.860828627792658
"27" 1.26794875536911 -0.0493961130402129
"28" 0.00168332504391766 1.23344844527669
"29" -0.237142970179188 -0.398259148462287
"30" -0.553688279607877 -0.584765737777786
"31" -0.774654639015882 0.437691308911699
"32" -0.275731086315792 0.764035066513258
"33" -0.878995257992566 -0.10998262660893
"34" 0.0451352089013752 0.0207795184757124
"35" 0.436339966690967 -0.621942455727253
"36" -0.939119855931039 -0.0422662663377936
"37" -1.04964631682647 -0.0840122683555738
"38" 0.355669527222178 -0.600841718009065
"39" -0.630084652938019 0.768774913938411
"40" 0.0308429448729886 -0.639442725483685
"41" 1.23567369910858 -0.138472046350771
"42" -0.232695919544818 -0.750129626260505
"43" 0.497026761112454 0.773206057100919
"44" -0.864254213333419 -0.473187860196708
"45" -0.590496691394731 0.171501019181297
"46" 0.946172840940481 0.0305960973667053
"47" -0.785391385025722 0.152666001537918
"48" -0.14945416801992 -1.1912741618016
"49" -0.332144905806882 -0.711901769860443
"50" 1.06813144483367 0.0586221984492278
"51" 0.148282972295708 -0.682432717089228
"52" 0.936565502713098 0.206672995281018
"53" -0.952284414843793 0.15256938482679
"54" -0.18415609941599 0.406659004504523
"55" -0.0354480682505153 0.109689186749435
"56" 0.507585057694971 0.41356691841503
"57" -0.171647897655635 0.0859743694484275
"58" 0.107156411730115 1.06236726731703
"59" -0.411624692195427 0.758911344274779
"60" -1.31969148178659 0.0880511768114983
"61" 0.756836194797507 0.0170024930850052
"62" -0.424840176684256 -0.402723735149087
"63" -0.661350179565607 -0.419961189341279
